1.989999999999999991e+00,8.502526579226948877e-01
2.223434343434343319e+00,7.905934020211382585e-01
2.456868686868686869e+00,7.419563989695753259e-01
2.690303030303030418e+00,7.010456960171749241e-01
2.923737373737373968e+00,6.658467258320350801e-01
3.157171717171717518e+00,6.350451357258186658e-01
3.390606060606060623e+00,6.077365950847075649e-01
3.624040404040404173e+00,5.832714661877208551e-01
3.857474747474747723e+00,5.611664424538930218e-01
4.090909090909090828e+00,5.410515371827800957e-01
4.324343434343434822e+00,5.226367735879970944e-01
4.557777777777777928e+00,5.056903958591801862e-01
4.791212121212121922e+00,4.900241109304173115e-01
5.024646464646465027e+00,4.754827856522531038e-01
5.258080808080808133e+00,4.619370631300059316e-01
5.491515151515152127e+00,4.492779489182547881e-01
5.724949494949495232e+00,4.374127615931028279e-01
5.958383838383839226e+00,4.262620504064131843e-01
6.191818181818182332e+00,4.157572126055772421e-01
6.425252525252526326e+00,4.058386262600914840e-01
6.658686868686869431e+00,3.964541691384509958e-01
6.892121212121213425e+00,3.875580309321398631e-01
7.125555555555556531e+00,3.791097513242240313e-01
7.358989898989899636e+00,3.710734340017958210e-01
7.592424242424243630e+00,3.634170992144583612e-01
7.825858585858586736e+00,3.561121464997376029e-01
8.059292929292929841e+00,3.491329057937021529e-01
8.292727272727272947e+00,3.424562600338298957e-01
8.526161616161616053e+00,3.360613260267855673e-01
8.759595959595960935e+00,3.299291831324364099e-01
8.993030303030304040e+00,3.240426414429616320e-01
9.226464646464647146e+00,3.183860427800906390e-01
9.459898989898990251e+00,3.129450891151747127e-01
9.693333333333333357e+00,3.077066940238592507e-01
9.926767676767678239e+00,3.026588535844421668e-01
1.016020202020202134e+01,2.977905337645307404e-01
1.039363636363636445e+01,2.930915718506828527e-01
1.062707070707070933e+01,2.885525898874258810e-01
1.086050505050505244e+01,2.841649184264529726e-01
1.109393939393939554e+01,2.799205291597414713e-01
1.132737373737373865e+01,2.758119752343934916e-01
1.156080808080808175e+01,2.718323382317177073e-01
1.179424242424242664e+01,2.679751809461389800e-01
1.202767676767676974e+01,2.642345052268183503e-01
1.226111111111111285e+01,2.606047142512997739e-01
1.249454545454545595e+01,2.570805786897410461e-01
1.272797979797979906e+01,2.536572062933941663e-01
1.296141414141414394e+01,2.503300145045284641e-01
1.319484848484848705e+01,2.470947057388203083e-01
1.342828282828283015e+01,2.439472450370402667e-01
1.366171717171717326e+01,2.408838398219135535e-01
1.389515151515151636e+01,2.379009215295633806e-01
1.412858585858586125e+01,2.349951289135734367e-01
1.436202020202020435e+01,2.321632928445303834e-01
1.459545454545454746e+01,2.294024224491491848e-01
1.482888888888889056e+01,2.267096924516238954e-01
1.506232323232323367e+01,2.240824315958546420e-01
1.529575757575757855e+01,2.215181120410870119e-01
1.552919191919192166e+01,2.190143396357293881e-01
1.576262626262626476e+01,2.165688449846410457e-01
1.599606060606060787e+01,2.141794752345154984e-01
1.622949494949494920e+01,2.118441865101506338e-01
1.646292929292929585e+01,2.095610369415004115e-01
1.669636363636363896e+01,2.073281802277655572e-01
1.692979797979798207e+01,2.051438596903296663e-01
1.716323232323232517e+01,2.030064027712924768e-01
1.739666666666666828e+01,2.009142159386320126e-01
1.763010101010101138e+01,1.988657799630470235e-01
1.786353535353535449e+01,1.968596455347914609e-01
1.809696969696969759e+01,1.948944291920240712e-01
1.833040404040404070e+01,1.929688095348253141e-01
1.856383838383838381e+01,1.910815237015099366e-01
1.879727272727272691e+01,1.892313640860701363e-01
1.903070707070707002e+01,1.874171752774706490e-01
1.926414141414141667e+01,1.856378512033056150e-01
1.949757575757575978e+01,1.838923324619271271e-01
1.973101010101010289e+01,1.821796038284946850e-01
1.996444444444444599e+01,1.804986919217370367e-01
2.019787878787878910e+01,1.788486630193488747e-01
2.043131313131313220e+01,1.772286210109283999e-01
2.066474747474747531e+01,1.756377054784180602e-01
2.089818181818181841e+01,1.740750898946900049e-01
2.113161616161616152e+01,1.725399799318456939e-01
2.136505050505050463e+01,1.710316118714322597e-01
2.159848484848485128e+01,1.695492511093560917e-01
2.183191919191919439e+01,1.680921907489320299e-01
2.206535353535353750e+01,1.666597502760334693e-01
2.229878787878788060e+01,1.652512743106833160e-01
2.253222222222222371e+01,1.638661314299536542e-01
2.276565656565656681e+01,1.625037130574865374e-01
2.299909090909090992e+01,1.611634324150740816e-01
2.323252525252525302e+01,1.598447235324368387e-01
2.346595959595959613e+01,1.585470403112513305e-01
2.369939393939393923e+01,1.572698556400759229e-01
2.393282828282828589e+01,1.560126605568663005e-01
2.416626262626262900e+01,1.547749634561409182e-01
2.439969696969697210e+01,1.535562893379663063e-01
2.463313131313131521e+01,1.523561790961938389e-01
2.486656565656565832e+01,1.511741888436044512e-01
2.510000000000000142e+01,1.500098892716520138e-01
