1.989999999999999991e+00,7.689593328260073690e-01
2.223434343434343319e+00,7.228481347859392336e-01
2.456868686868686869e+00,6.813864807554758096e-01
2.690303030303030418e+00,6.444834866747959357e-01
2.923737373737373968e+00,6.116717592892222388e-01
3.157171717171717518e+00,5.824175411741367991e-01
3.390606060606060623e+00,5.562228986074999604e-01
3.624040404040404173e+00,5.326540207860511744e-01
3.857474747474747723e+00,5.113431368384329101e-01
4.090909090909090828e+00,4.919817078860658777e-01
4.324343434343434822e+00,4.743115489398529450e-01
4.557777777777777928e+00,4.581163029361544070e-01
4.791212121212121922e+00,4.432140307127557799e-01
5.024646464646465027e+00,4.294510396476035607e-01
5.258080808080808133e+00,4.166968431856652999e-01
5.491515151515152127e+00,4.048400783578123274e-01
5.724949494949495232e+00,3.937852073931411012e-01
5.958383838383839226e+00,3.834498506182844046e-01
6.191818181818182332e+00,3.737626239169424824e-01
6.425252525252526326e+00,3.646613785621452553e-01
6.658686868686869431e+00,3.560917621598248539e-01
6.892121212121213425e+00,3.480060364902852199e-01
7.125555555555556531e+00,3.403621016045304537e-01
7.358989898989899636e+00,3.331226862080305384e-01
7.592424242424243630e+00,3.262546727171650729e-01
7.825858585858586736e+00,3.197285318980220836e-01
8.059292929292929841e+00,3.135178470970288456e-01
8.292727272727272947e+00,3.075989120677007915e-01
8.526161616161616053e+00,3.019503895367668389e-01
8.759595959595960935e+00,2.965530201285744849e-01
8.993030303030304040e+00,2.913893732271139458e-01
9.226464646464647146e+00,2.864436329139763426e-01
9.459898989898990251e+00,2.817014133660727948e-01
9.693333333333333357e+00,2.771495990959531031e-01
9.926767676767678239e+00,2.727762062228662465e-01
1.016020202020202134e+01,2.685702616143573196e-01
1.039363636363636445e+01,2.645216972679352296e-01
1.062707070707070933e+01,2.606212577347790660e-01
1.086050505050505244e+01,2.568604187417870555e-01
1.109393939393939554e+01,2.532313154599905025e-01
1.132737373737373865e+01,2.497266791081415860e-01
1.156080808080808175e+01,2.463397807801046002e-01
1.179424242424242664e+01,2.430643815508666261e-01
1.202767676767676974e+01,2.398946880547960514e-01
1.226111111111111285e+01,2.368253128461130785e-01
1.249454545454545595e+01,2.338512389492753141e-01
1.272797979797979906e+01,2.309677880895633917e-01
1.296141414141414394e+01,2.281705921638474410e-01
1.319484848484848705e+01,2.254555675707533569e-01
1.342828282828283015e+01,2.228188920698864761e-01
1.366171717171717326e+01,2.202569838827229121e-01
1.389515151515151636e+01,2.177664827846497175e-01
1.412858585858586125e+01,2.153442329691649393e-01
1.436202020202020435e+01,2.129872674924393194e-01
1.459545454545454746e+01,2.106927941299054086e-01
1.482888888888889056e+01,2.084581824967167152e-01
1.506232323232323367e+01,2.062809523015266544e-01
1.529575757575757855e+01,2.041587626183220816e-01
1.552919191919192166e+01,2.020894020741461905e-01
1.576262626262626476e+01,2.000707798623344580e-01
1.599606060606060787e+01,1.981009175007900636e-01
1.622949494949494920e+01,1.961779412638618991e-01
1.646292929292929585e+01,1.943000752239990303e-01
1.669636363636363896e+01,1.924656348462971400e-01
1.692979797979798207e+01,1.906730210850743623e-01
1.716323232323232517e+01,1.889207149367485017e-01
1.739666666666666828e+01,1.872072724082795292e-01
1.763010101010101138e+01,1.855313198642976058e-01
1.786353535353535449e+01,1.838915497198998772e-01
1.809696969696969759e+01,1.822867164493872927e-01
1.833040404040404070e+01,1.807156328838602777e-01
1.856383838383838381e+01,1.791771667736727913e-01
1.879727272727272691e+01,1.776702375935209910e-01
1.903070707070707002e+01,1.761938135704294306e-01
1.926414141414141667e+01,1.747469089164790379e-01
1.949757575757575978e+01,1.733285812499590350e-01
1.973101010101010289e+01,1.719379291899850171e-01
1.996444444444444599e+01,1.705740901110988916e-01
2.019787878787878910e+01,1.692362380454010551e-01
2.043131313131313220e+01,1.679235817209689396e-01
2.066474747474747531e+01,1.666353627263521264e-01
2.089818181818181841e+01,1.653708537915749566e-01
2.113161616161616152e+01,1.641293571772011739e-01
2.136505050505050463e+01,1.629102031633930248e-01
2.159848484848485128e+01,1.617127486319394070e-01
2.183191919191919439e+01,1.605363757344172304e-01
2.206535353535353750e+01,1.593804906405013877e-01
2.229878787878788060e+01,1.582445223607811813e-01
2.253222222222222371e+01,1.571279216389268041e-01
2.276565656565656681e+01,1.560301599084363000e-01
2.299909090909090992e+01,1.549507283096239751e-01
2.323252525252525302e+01,1.538891367626536444e-01
2.346595959595959613e+01,1.528449130932128808e-01
2.369939393939393923e+01,1.518176022069313014e-01
2.393282828282828589e+01,1.508067653096925587e-01
2.416626262626262900e+01,1.498119791707580029e-01
2.439969696969697210e+01,1.488328354259711717e-01
2.463313131313131521e+01,1.478689399184122122e-01
2.486656565656565832e+01,1.469199120744236475e-01
2.510000000000000142e+01,1.459853843124339356e-01
